A,822541330,560832191,220493061,1311164583,997782688,690653911,2054126718,1679766498,918688093,1255128123,932533061,291881180,1272049479,1538435046,1542364233,1482127173,2105766174,1498858143,661424985,149911026,1639648316,232342124,1823057419,145364014,1402332336,196602037,703690724,172309458,326179859,614548558,129845581,1148721189,1175380749,350338642,312402124,25679789,1040992554,219045194,1705446288,1959680647,1474173318,490495701,104078180,598739149,2028930747,1646442413,2080866322,1987213273,997816908,594807659,2137124300,489981576,827149784,1812698071,635345591,81998472,2009300108,1339036315,254307930,187996319,1953584873,384153512,1336717509,981481974,734492154,1649119633,1007161763,1775484708,1868164828,565124403,1587681708,1194854498,1055620105,1691759888,1793593647,937067204,1190718653,1726976321,776796830,41051913,174300332,766437482,531033489,1001450116,431651905,1166379080,1083448588,293468365,357931747,1337756519,481464685,164032972,1721910031,1818182194,1145514946,308918537,1319818179,5193062,2084403246,1040499359
A,570317465,1524601306,87870209,1625937570,1068877546,1881463856,415521127,112112551,1460956529,1192317957,153164464,1635256862,1958755439,684197953,489223330,242923696,1850577034,1572671919,536392061,61025133,762944790,1017856746,225058106,337371173,688555292,1370573052,646289710,2008373472,1375766114,583209308,901389183,1946083580,2107810614,989259393,1424537502,1029204512,723239601,1840058629,1141317063,36712483,884892938,1294481527,1671969345,696164729,1978679481,13709027,939088425,1681772867,1586380946,1475480487,1742798000,201842088,345853585,1967856106,539213261,1034408878,1190945511,1185502972,895298702,419227977,1768712280,1796687885,217827909,1729039247,638463630,1642365412,610760111,1361703232,1334940393,1752077175,1398415715,72349684,899075054,922901412,768514413,730270887,936610439,1707602839,264560106,375507738,1035599678,2007358107,577349826,1381453263,1827730565,1116563088,268378493,871192428,154582412,1163677195,1290420406,1923294692,812881433,1508248315,1504850291,1451345063,1003130079,2115610403,665564647,190586825
A,1720203930,2063980362,262936509,471795336,839398126,1031450922,1202066224,1776008566,591570113,1466626330,4032656,1627169791,1326500789,581382482,861139407,1006747707,1697945570,1129517900,1877940135,1852527982,145711448,1020876893,1628339027,958592881,381641561,985705670,262454296,1384771640,953832425,928018944,1575358465,526552707,844515658,1838294974,998348044,1683913785,722262249,52930620,1312438703,1313832362,1519556950,1316471359,793518506,698574092,1897853841,1654657913,1705321799,1448315764,636692165,1435778286,1153360098,782403613,309171532,634215477,1740996494,690813093,1619921148,2003450791,2075584733,426269925,783986087,1503459551,952822633,1628501745,1194270877,1951170677,1164931882,1916533126,2004101297,329886937,1082881841,1376174599,1646358296,1876400347,2074748691,1396728490,1383574612,1632586842,697560606,2020266777,920881481,1850920704,655186743,1230053013,337652534,248699589,1920866106,1957573682,104666732,1848967191,236359959,888652819,1204943094,1189182592,369670917,251730324,992869621,1534602799,20779802,849487270
A,1864489737,1103661643,78178222,1363364385,832578342,5443265,612609227,68669306,1638030108,1310169833,2088936084,411427941,1013606890,596639179,1641480954,1351259424,845338768,1414863412,1161349458,950005501,1116346955,1397709417,1838658320,173806402,439408362,60845589,425536726,1432277983,1595448389,446316528,134281606,1312454478,1549978172,212459828,528335215,235072866,217903093,1140944443,303742173,1855933201,303630628,245194609,119877494,1317237518,841833788,1761358448,521013294,1687172556,1028738212,1682362752,489694409,2145085168,932588522,180869082,171407922,1371996884,241714671,596944648,656791219,1837163060,1043261176,791072825,1002133890,445755700,1003532653,1530469106,680828567,1221435747,523929901,984570740,929885300,827560529,1229765349,1049762795,2144798048,2071599137,663637595,518327694,1611288045,1692375808,53206799,2100982455,1689977328,985795321,134367889,1861385250,210308557,376082560,310846250,867099776,65761973,1354107426,1658172602,1067895863,1799863127,514221607,450881321,333208046,1735657354,974811222
A,1317778786,518059007,1802371752,400060487,1567821802,1799686152,324175976,83975749,170530198,1935464021,1776351557,223736997,1888962828,1318845237,1209532318,2023330717,1032746839,1419840875,251929630,1343593089,139457004,317691603,550216868,1797629606,1385587466,202596347,164367565,1836468788,535804393,1900024920,663796362,1853583179,270600279,318684466,106160018,1838422081,2118370618,430335994,1922397830,141417169,218316367,1551265740,365154166,2107279196,722627329,1574686485,1983126265,1755374169,847043712,87572247,951483610,986500716,405263850,1501700478,636646674,1790851317,1704296825,801014240,1479836457,92617570,553555512,2143632819,1946200749,824155791,314833638,2052360767,515094224,285720608,335213113,290008406,427137777,553529481,1841274146,792291944,513325029,416417828,219494781,348967646,24308349,1066538493,436539894,975791959,2053039210,841803744,330008790,542202236,485171413,2034305615,1343216476,1965007870,2126923186,1896771988,1961157042,1925640287,573444131,128507032,1830517407,1088538355,414227640,18246872
A,1378546762,841365418,571776353,1072337260,1633657362,1085101382,1488755088,1853152143,1434069029,1513063437,772206988,1870608923,341371749,677762550,564929019,671380539,1219964787,1050100433,558202506,415697615,867624655,537642044,164985956,681298049,315798684,738430087,809805081,2146316091,1826968443,1224032722,17079315,1058031557,2065398140,588855669,2130368817,1551571854,1673957051,1471640258,1257240349,960542432,837220047,2029447337,683667707,1178591796,559726240,1248596727,1849972335,1779691027,151213512,260691194,47904994,1018838167,798333238,212890950,1700136217,1114131922,951321038,362457650,1112964365,630805833,1586490372,1130043681,1688837390,1504404864,1718899350,1671722559,908493070,1245372753,995879169,18249771,58431538,1833099217,2047697109,742099245,864207365,459939701,1990695972,566696053,92147080,2141909484,827387247,140052074,1013264004,1625720485,352943025,565916573,592368760,1304264063,928374223,1705333125,1935069896,367380948,687893158,1476423638,1871785812,259308860,1000662549,632795235,1504681614,1996541719
A,651045006,1563113152,1682157288,551258467,157728749,398881005,1011198168,941074,965577058,1103345248,2142850558,1792964305,1243397323,1008630914,1271201143,1596340348,1574547487,1863569903,753120763,355438063,1421419380,540707011,722819011,2109312539,2017130649,447121175,221137751,870309550,1079916410,1725819365,719367621,1730961417,1141448869,254041261,134736236,1299177619,652922267,1145934405,1300118693,1618499325,101796005,1295485603,1263979983,1345193328,156632870,387697478,794050028,1731180357,103783733,1547170791,2086618420,1525203113,2087877802,661953783,1487032004,1957524803,1109074959,1708169756,680350706,41507721,1286505473,1399718327,1772469138,280470695,1653759589,1907205375,1579648314,159198208,905656132,732283359,1777697533,1007452137,2027768962,894193868,205161818,36918184,1281891346,999211846,1768098542,1385675079,398898990,1707233314,763394545,339293144,221703450,102942901,149334300,1330778409,1811112657,829685006,1372286130,950134483,81919685,997271621,1230605178,1735679274,756993348,662769844,1894877482,1662649480
A,1395053203,1525091368,522617969,1275338517,271801588,727779787,1312256702,1553692935,1726991634,932871596,791884366,2125890624,492621262,1555278911,317700120,714324712,1658221813,467034420,2045103121,1321850822,1296719426,1269905604,124501657,1378639112,119693577,1355106835,966834738,876686925,2017876679,714228573,391852757,1265446234,91836293,914470726,393301104,363637881,1642250514,1705557806,1917330816,1221758500,490945754,561731535,1200165476,983567016,2117010446,1517865596,1697891729,1627748611,1984900017,1595511202,802115786,1134135795,717933158,926617443,365291259,837626735,134240631,1332125998,1714313660,4633662,2046354571,2106166417,1270079897,2138190864,873153496,1663381001,354345097,367920362,1221455159,124192266,1589678862,1712400913,685923801,642360690,548484281,655450599,12742638,98892362,135715563,1997642655,1694403565,937831349,984294803,264853075,1864448792,1349586062,1102479811,1998689423,534228412,669309823,2003323086,433099335,627992593,1125919335,423806551,1501146089,641816688,778151649,1869066451,1863271847
A,902343915,1311261665,1428189112,1588267716,1953622355,1976673393,96234667,1966364993,2075565756,231950230,1816524001,1622485673,1169781579,653335156,1887338748,886746724,2002921218,842334911,737952499,389665983,1511644735,593791937,822765318,2139637328,1719711272,1246571870,1493299769,214044312,2024723519,1214882572,2077316159,779583786,378660589,1358021623,220367854,184799296,1187211369,316602521,3680641,1115293477,548552752,1820204642,590295502,1718334331,326056150,330150602,457597407,181493721,1172485514,1195549907,571159704,536646601,1789341844,1393925022,528800281,1361569469,493013244,2022100050,1575613781,370253115,1089498974,1505446293,1149836901,1468159563,715984268,1370204755,1652958859,1903195637,1686807277,1656639500,871005466,87876381,1329360495,1461300968,1806210712,1655416645,1791451571,116324472,1836910366,816453437,1311874379,260586422,1353100038,953732575,1654511445,1881900319,167818396,41041,1756516721,1743432178,370294157,698532047,1101394823,1520131058,19207962,1817379091,742852166,1672166821,1573091081,282175795
A,1181322673,296612899,370052176,363199520,1757913868,28779240,2018616166,1401881791,145103712,1708042884,70851580,1456978091,1968629307,1423951618,263227019,1475657104,1158368289,431045415,1475698145,767401362,26993945,1845992302,1465933409,1128388768,1218639713,1485141371,798284212,1961491879,1009824544,223891645,96184026,43663569,520504544,466236202,406863090,130934764,495015442,277995608,1532816555,640119155,1986038492,1603668135,2097097246,1807184151,880136105,212840617,1135357607,2038504394,643886033,463572105,658422108,670879978,162080759,2124355517,1799268747,1380720472,1462013240,450069311,1194728703,324354136,673960956,1290912729,368017706,1194465500,1757148931,774880796,1325400265,104680726,1052876404,710733172,744799881,891431248,166917660,694413479,551131752,1047053765,907254097,1686489359,938074512,1551140130,2577816,1596496620,74536460,164658576,1573368490,1873805207,1545379048,887898082,176390870,592624104,1212252219,850351826,1883536833,1580269925,2044817327,1493202117,207667073,1222733944,1597882843,1260543477
A,1933467116,195199076,4491077,2100384776,889612555,555622829,999954894,1796866652,94628541,1938029406,1200523134,97206357,1387042378,1275059595,261864933,812927220,1001381154,1807243982,1700825303,1177772025,252384438,765593874,2028123851,2135921271,198380151,1925457530,1481639740,406047224,1000707826,932038935,1666590701,786691295,1127238011,1671081778,739592423,2016850567,79220960,1739547317,1666233571,173849501,1530093075,719273058,271055858,769651806,1994332653,532920792,1582579026,848230159,192681126,1135920681,2026002184,445065564,1901514555,1906642388,433503187,2099894706,1684616270,1915142928,358458282,537840449,699698215,2025048983,1324531744,1826936227,1548647114,2064124167,1696303146,1627868074,1656187837,1215053069,1801717575,1038797264,1934326127,2072773433,1808449070,1781175132,458210577,1243544449,481921644,650891703,231981482,360440180,1095957267,2133496038,119598920,1529460455,2085907096,1804215191,1297119735,296881731,194571992,1996817950,174447066,1519103736,1676270529,1723094180,1435744255,1225090027,1203478606,944448444
A,292659449,857712533,1983245709,79501928,783002319,1644211131,1860677061,1241212896,740271932,195115057,1892104600,972253415,555555237,840578219,958265805,675154158,222555026,896689253,331885701,1519674761,1193570984,526457693,1369009064,1368018051,2045561429,897795945,943628583,1333822036,2122885973,2147107190,130786833,268061774,857336075,2114032542,347563702,1640338394,1610760025,60757115,734067643,203548310,255872172,478688595,1175801725,811427410,1319266814,2134067530,1486581568,1541821841,883273135,1818467269,914012954,2076844120,197441314,135538370,1297378523,95519095,1033334316,93523458,1429341131,1008736641,93147000,1560127964,1276798415,950483076,1526676858,1624362117,443337822,989953236,1685119233,1177405465,1193501546,1940991405,1656094060,221819623,604935167,827877227,208403505,2091516735,222215420,1091676640,1762500356,1136228374,1021037112,1959941670,1271766745,170931987,2055460765,157617413,264455446,1337318249,1166354054,357602446,749962565,295668821,1308085522,129155776,1920030938,1751423345,1119109012,1457666523
A,781345162,165126910,1251174281,289955575,386946533,1856109448,1117832802,595350038,1800142536,1340048222,1687026678,1415159244,328792948,560580143,1227617267,1600559693,731512130,1135594384,1758177106,995967576,325428985,777047512,1353570023,1075391551,1072716333,514171897,1204547327,845263624,118111594,176172691,155446499,899456757,341299601,1406620780,1189412332,728246134,1115246581,159761486,1323596172,767905469,1499809708,863139202,35581065,1828602656,1423719345,1263198332,1281678702,7747828,251309069,892372160,1003715404,576738054,1669419673,209801779,1652129605,594652358,723973677,709193284,1439915982,842085271,885365975,1595362482,1741542028,1226665576,854499614,783470712,1954911710,1969746195,943232198,1131024234,590168016,295558258,1994163437,625749082,2124160915,1270399134,1888947414,1258355969,1278146962,2140256483,3244481,134378719,569510890,1672664154,344180498,74156847,119832865,1068154175,783350132,1559748847,1910239447,1668716107,1007627681,1504297827,747898036,1862127296,140284892,555326098,1684389843,1083517090
A,1686350333,127074212,1379075349,1533030122,752823294,1355752616,655945608,494287060,466624937,1934092571,487059896,469869418,2068471290,1056570786,2142533573,265168140,1130727633,114882790,1333322316,1914077765,1674631637,1096078115,1435310225,534775671,452892294,35724613,249419319,593177186,591050711,1933809162,1676694277,129917396,2060883374,908285978,1662947518,666223020,116554946,171409479,1160510081,583179883,2105502050,1647569977,1053049301,2026489692,556657115,1048099226,144174184,1687384748,1162982016,1477496500,1453978866,690130006,426090967,741805443,1224905677,878983262,777530056,1474324996,1472160448,1368580767,1260650510,1001371077,1498498164,1174050237,1909657055,1013962034,1840273257,2026212001,1185371513,853299690,461908236,1143389915,353386019,1514957538,1022395959,910043134,415573116,1166570144,449944235,1578555133,496582996,1903923101,121201491,922673964,498244896,1346107168,1801657226,1275774952,672948516,1126334026,496872071,1933599026,2127705104,1995370235,960165615,1889878511,861848622,652955225,1768606865,2047220135
A,1506254915,83031453,1043126403,1859640935,1597988991,2065522362,622200421,2013562108,1084608858,1072144656,1444633593,1581191855,828584109,1565835084,356382171,1326829005,764458604,10555749,455120309,1437407120,1136889775,951992381,1223522498,1117111231,799878968,36204466,859506095,1661727590,689159691,480629312,1561464078,47930958,563660765,457106833,1907571893,14166109,375145547,382288667,2027728217,1459754406,1454433323,1324878162,893462613,135533785,743229598,1249844784,1462362790,1507688202,1260400533,1917483100,797611674,249806660,721991833,2021134172,1366917892,1521870801,2057338638,78940339,1036114744,599014681,559569651,450095174,646945640,1123230416,907202007,407033885,1137396525,1282347554,789322552,1017641094,594618312,96272228,195035608,1488080925,231806013,938265206,590442061,1694168803,298469760,1850842594,1464168255,1096081434,2100649255,38676440,969731959,1320083499,1560547242,879586949,1399023838,449178338,1478601631,1958593489,899273512,2125547271,934340257,1806475519,385097508,2071736783,941339425,1174420061
A,941894229,1535957738,1270692289,1136929838,876555015,1502498302,2075195044,1466997077,1049183457,226181157,1170356023,365868065,1322262591,1123521630,404544505,144510902,296121481,1965091747,1024097852,1695145319,266786437,355215835,1506255160,1166059949,333279458,293111770,825051820,718376966,217364905,1766391246,1892797027,1159259134,1154865336,1016005668,148705324,2031420351,371020322,76416721,1350933780,1420203780,302597878,373806156,1786071845,1624860469,1497327786,43132702,1769371372,1793449268,2008224450,645985576,1341110939,127527239,1001201411,699882452,1293587189,1334480869,992994222,2118639009,2052857835,1210359127,1737546607,1798171215,222134613,744928295,666693235,370839938,628864999,1037713558,447256659,1979798779,310433690,749854537,206121287,2096505535,227231358,1703449074,2139638237,1996602730,1349414694,2000379039,495104658,543041985,2127906279,1496306069,1242924437,1274009820,683303290,88435011,1245165181,588677478,1298794138,835228141,239365045,1520928752,1580156436,906058280,1891768690,61537787,1943771838,191541701
A,2041336567,106721880,941396238,99974206,55743767,1168627596,1803423280,47898357,1017746679,1005354326,2048277396,1512851337,1548396312,2028700027,861673759,643837101,1155226199,1544977049,732272113,252907733,2133654527,2031066251,1088135874,225535924,1404511355,520808662,1131594205,1148796397,582346450,927882395,1340338098,476199369,1034604276,134250688,576173575,1090348043,1302878285,232113208,1138246400,173141316,1237467534,1039040149,1685992653,638380198,920256528,400182764,1282217300,2075482728,1945159814,2014489413,180906813,1931330693,1898072016,1269042687,9382970,1155099724,1789851349,1140977175,156412473,224714151,2068859570,1496750572,700913520,955980198,1631001260,1277087096,2046328242,786395897,1509200304,1037090994,959537213,599184190,2076131143,498046219,1237564389,848904024,898228983,372298041,776903104,695905149,239303806,957809917,479752195,2137375822,79368956,489135165,1144991898,1869220305,1630112340,1301404372,2093934457,1551488262,650671296,647364329,359984813,134188908,1924451425,258829407,920584806,1286168081
A,1295920401,1880122019,1885352272,1224567897,230684590,975433013,2073471921,1128913574,1347731054,702891377,1824818723,1587034860,1660701294,157087270,1576927034,1740070250,646222435,574435285,1461806907,128851127,1875839657,1408257716,1680339390,379027305,2055622046,2040324203,513216213,1832589823,151669962,1433801019,971274257,1447590363,1166439391,709142881,524674612,1397123981,1684575894,450662885,378553907,884823300,1153554262,55888983,324374512,666771908,212976253,1901301546,259358510,859198689,328253183,1721165418,988049816,56609192,981939486,520905558,435636497,890077884,413746113,948852711,575184060,565416075,235170082,1546458317,2013006439,1401609473,108117550,390197403,651249807,1792693444,840860289,1029803714,530033096,1994414551,1085692697,854407608,513702812,1298668951,608225506,773061322,10383992,936478690,346743092,998433808,993087882,1328682579,1519339367,1428724380,71276815,1933085480,230093443,646460875,351017908,465263525,45435544,216540699,1866872999,153553094,606738102,370639158,1946246538,1447598391
A,1400442872,328795986,1294529295,338651922,1183203594,1808232107,1637320873,1791429101,433809781,1647704865,580424143,780552874,498655025,1573512025,2109235453,2017994392,854752757,33028620,1803596225,1084846200,679489496,7130485,1550109726,724925040,223671184,1269499077,878478135,830409286,1640138235,677241025,130524030,893097459,1006037012,1425053325,1231749381,41756958,1085801784,721586606,1833186059,1519611565,221807823,266126554,152680791,720462849,1839638580,114432596,590973593,546907689,147461217,247086170,1631753890,826950713,254216655,1034379968,1551875753,477887839,156395397,282870240,1308297126,1796533632,960111266,1438821156,542147443,1966148278,716390833,1773896825,2007905236,1802192617,347999783,1693607648,1174320534,569807607,1959734202,1327001326,1290270456,1651889134,1441433922,1881244049,51313176,1588895139,2128330220,1683067066,268362204,235063227,569963386,1820237958,712951067,726358783,2103108198,2021248193,375408767,915735816,1312585701,917556210,734400446,2028976534,543969387,594822035,1683685503,891969171
A,140946035,710522389,1461776778,2100680237,2037523715,604563586,1605085724,1331473990,338323987,1656398900,772885481,319170559,1191982318,1041247686,554233787,1761945704,714001996,1267184854,340820839,669626546,1140949399,716229606,1585362363,306051452,1633785816,172279161,187544338,30271556,767101196,1871229841,922240727,908047231,434268582,236533857,861243821,324308650,841097443,318845897,1655782640,1179421430,1975244797,281184473,1498591990,1019743467,1322432159,2052825777,634205523,2036434155,1172526983,975026362,558577054,165992734,1691255968,2143939417,472044186,1177558136,168734930,659588524,1207829692,935836127,383334717,2130070419,1843883358,817603299,219120628,557643531,1141911949,1060218071,876489428,650210941,92155854,704250577,931395415,1590747844,1723994044,106343926,1496089973,210715919,2142778082,521133308,1185742281,553871488,687126042,729514601,550327257,1159170228,1907072738,719062187,1818758752,967418782,1654898314,54609821,950005554,1351298025,872213120,1169126182,1908941556,2014125070,81860606,637947337
